City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Maputo,MZ,2021-10-28 21:09:32,-25.9653,32.5892,69.22,75,43,3.0
296,Nelson Bay,AU,2021-10-28 21:09:32,-32.7167,152.15,72.95,82,100,1.01
297,Tukrah,LY,2021-10-28 21:09:33,32.5341,20.5791,70.77,78,31,7.29
298,Buraydah,SA,2021-10-28 21:09:33,26.326,43.975,75.34,18,49,6.89
299,Ostersund,SE,2021-10-28 21:08:23,63.1792,14.6357,48.65,93,90,11.5
300,Gabu,GW,2021-10-28 21:09:34,12.2833,-14.2167,74.28,84,90,2.68
301,Altamira,BR,2021-10-28 21:06:22,-3.2033,-52.2064,84.49,57,74,2.13
302,La Palma,US,2021-10-28 21:09:34,33.8464,-118.0467,97.41,32,1,5.01
303,Ken Caryl,US,2021-10-28 21:04:43,39.5773,-105.1169,66.45,33,0,1.99
304,Haines Junction,CA,2021-10-28 21:08:42,60.7522,-137.5108,30.87,77,89,3.49
305,Nikki,BJ,2021-10-28 21:09:35,9.9401,3.2108,75.94,81,71,4.72
306,Richards Bay,ZA,2021-10-28 21:06:17,-28.783,32.0377,66.56,72,76,13.96
307,Ossora,RU,2021-10-28 21:09:36,59.2353,163.0719,17.53,94,63,4.41
308,Pevek,RU,2021-10-28 21:07:32,69.7008,170.3133,1.63,95,100,4.76
309,Faanui,PF,2021-10-28 21:09:37,-16.4833,-151.75,78.73,78,43,7.85
310,Kidal,ML,2021-10-28 21:09:37,18.4411,1.4078,88.18,14,45,6.78
311,Tura,IN,2021-10-28 21:09:37,25.5198,90.2201,66.4,90,0,3.8
312,Avera,US,2021-10-28 21:09:38,33.194,-82.5271,66.38,99,100,8.3
313,Teahupoo,PF,2021-10-28 21:08:18,-17.8333,-149.2667,71.56,79,40,8.03
314,Burnie,AU,2021-10-28 21:09:39,-41.0667,145.9167,56.95,75,100,19.35
315,Kahului,US,2021-10-28 21:09:39,20.8947,-156.47,84.22,69,40,18.41
316,Tateyama,JP,2021-10-28 21:09:40,34.9833,139.8667,57.22,61,37,20.29
317,Krasnoselkup,RU,2021-10-28 21:09:40,65.7,82.4667,19.8,94,100,21.41
318,Progreso,MX,2021-10-28 21:09:40,21.2833,-89.6667,82.11,75,64,16.6
319,Ostrovnoy,RU,2021-10-28 21:09:41,68.0531,39.5131,27.1,74,100,15.05
320,Jumla,NP,2021-10-28 21:09:41,29.2747,82.1838,43.12,66,0,4.43
321,Saldanha,ZA,2021-10-28 21:09:42,-33.0117,17.9442,59.25,92,5,12.53
322,Kathmandu,NP,2021-10-28 21:06:59,27.7167,85.3167,54.59,88,0,1.05
323,Vestmannaeyjar,IS,2021-10-28 21:09:21,63.4427,-20.2734,42.73,81,100,9.17
324,Chodavaram,IN,2021-10-28 21:09:42,17.8333,82.95,82.24,89,72,3.27
325,Cockburn Town,TC,2021-10-28 21:09:43,21.4612,-71.1419,82.69,67,3,2.73
326,Kulu,TR,2021-10-28 21:09:43,39.0951,33.0799,49.33,50,4,6.91
327,Talnakh,RU,2021-10-28 21:09:44,69.4865,88.3972,-5.44,95,100,9.24
328,Chiang Khong,TH,2021-10-28 21:09:44,20.2613,100.4046,69.76,89,89,1.63
329,Karratha,AU,2021-10-28 21:09:45,-20.7377,116.8463,70.32,46,1,11.12
330,Portland,US,2021-10-28 21:05:38,45.5234,-122.6762,69.78,83,90,1.01
331,Kaliua,TZ,2021-10-28 21:09:45,-5.0606,31.7936,76.06,33,48,4.76
332,Zaltan,LY,2021-10-28 21:09:46,32.947,11.8665,69.8,51,0,7.2
333,Itarema,BR,2021-10-28 21:08:49,-2.9248,-39.9167,80.49,74,5,15.79
334,Kruisfontein,ZA,2021-10-28 21:07:17,-34.0033,24.7314,69.89,82,100,13.11
335,Phenix City,US,2021-10-28 21:09:47,32.471,-85.0008,73.87,49,20,17.27
336,Chegdomyn,RU,2021-10-28 21:09:47,51.1167,133.0167,29.62,90,15,1.61
337,Pingdingshan,CN,2021-10-28 21:09:47,33.7385,113.3012,58.08,67,8,1.41
338,Ancud,CL,2021-10-28 21:08:34,-41.8697,-73.8203,60.33,66,33,9.31
339,Caluquembe,AO,2021-10-28 21:09:48,-13.7833,14.6833,61.84,90,100,7.58
340,Alofi,NU,2021-10-28 21:09:48,-19.0595,-169.9187,80.49,65,75,12.66
341,Plettenberg Bay,ZA,2021-10-28 21:09:49,-34.0527,23.3716,69.85,65,100,5.12
342,Yaan,NG,2021-10-28 21:09:19,7.3833,8.5667,76.82,80,52,3.69
343,Saskylakh,RU,2021-10-28 21:08:04,71.9167,114.0833,3.87,96,100,10.38
344,Kuragino,RU,2021-10-28 21:09:50,53.8975,92.6725,28.9,59,3,3.15
345,Rabak,SD,2021-10-28 21:09:50,13.1809,32.74,89.4,23,35,10.13
346,Khatanga,RU,2021-10-28 21:08:38,71.9667,102.5,-6.07,98,100,10.16
347,Port Elizabeth,ZA,2021-10-28 21:05:30,-33.918,25.5701,72.1,89,100,12.95
348,High Level,CA,2021-10-28 21:08:59,58.5169,-117.136,44.4,41,70,6.49
349,Muravlenko,RU,2021-10-28 21:09:51,63.7898,74.523,28.51,96,100,15.14
350,Susehri,TR,2021-10-28 21:09:52,40.1644,38.0867,44.96,76,57,4.45
351,San Martin,AR,2021-10-28 21:09:52,-33.081,-68.4681,96.44,11,19,9.93
352,Pine Bluff,US,2021-10-28 21:09:52,34.2284,-92.0032,57.27,94,90,11.01
353,Ewa Beach,US,2021-10-28 21:09:53,21.3156,-158.0072,80.55,76,75,6.91
354,Kem,RU,2021-10-28 21:09:53,64.9555,34.5793,32.09,92,100,19.15
355,Mehran,IR,2021-10-28 21:09:54,33.1222,46.1646,75.24,22,30,5.5
356,Puerto Narino,CO,2021-10-28 21:06:55,-3.7703,-70.3831,85.95,77,80,1.48
357,Marovoay,MG,2021-10-28 21:09:54,-16.1,46.6333,77.14,66,0,6.4
358,Geraldton,AU,2021-10-28 21:09:55,-28.7667,114.6,45.01,87,3,5.75
359,Iquique,CL,2021-10-28 21:07:58,-20.2208,-70.1431,64.44,70,82,7.07
360,Najran,SA,2021-10-28 21:09:55,17.4924,44.1277,64.9,25,2,1.79
361,Marzuq,YE,2021-10-28 21:09:56,14.4,46.4667,72.72,30,6,2.24
362,Brewster,US,2021-10-28 21:09:57,41.3973,-73.6171,58.71,72,75,1.01
363,Mokhsogollokh,RU,2021-10-28 21:09:57,61.4681,128.9203,20.08,84,22,9.33
364,Veraval,IN,2021-10-28 21:09:57,20.9,70.3667,79.72,51,69,9.51
365,Sri Aman,MY,2021-10-28 21:09:58,1.2376,111.4621,73.04,100,100,1.72
366,Guaruja,BR,2021-10-28 21:09:58,-23.9931,-46.2564,79.16,26,100,4.97
367,Ust-Nera,RU,2021-10-28 21:09:38,64.5667,143.2,18.57,96,100,5.14
368,Klaksvik,FO,2021-10-28 21:09:59,62.2266,-6.589,49.12,88,57,22.08
369,Buchanan,LR,2021-10-28 21:09:59,5.8808,-10.0467,75.16,85,84,4.34
370,Yulara,AU,2021-10-28 21:05:59,-25.2406,130.9889,59.67,30,61,9.55
371,Hurghada,EG,2021-10-28 21:10:00,27.2574,33.8129,77.72,33,27,1.36
372,Molchanovo,RU,2021-10-28 21:10:01,57.5817,83.7692,33.28,55,100,14.03
373,Marienburg,PL,2021-10-28 21:09:58,54.0359,19.0266,51.06,80,13,8.12
374,Hangzhou,CN,2021-10-28 21:06:09,30.2937,120.1614,60.71,81,17,1.92
375,Coquimbo,CL,2021-10-28 21:10:02,-29.9533,-71.3436,58.73,82,75,9.22
376,Coahuayana,MX,2021-10-28 21:10:03,18.7333,-103.6833,89.08,63,15,6.26
377,San Pedro,PH,2021-10-28 21:10:04,14.35,121.0167,79.36,79,53,9.91
378,Aitape,PG,2021-10-28 21:10:04,-3.1374,142.3475,77.81,86,75,3.78
379,Havoysund,NO,2021-10-28 21:10:05,70.9963,24.6622,40.08,87,100,25.59
380,Dusnok,HU,2021-10-28 21:10:06,46.3909,18.963,46.06,53,14,4.83
381,Mount Gambier,AU,2021-10-28 21:09:54,-37.8333,140.7667,48.49,70,100,13.33
382,Krivosheino,RU,2021-10-28 21:10:07,57.3431,83.9261,33.44,54,100,15.08
383,Coos Bay,US,2021-10-28 21:10:08,43.3665,-124.2179,78.85,86,75,11.5
384,Cayenne,GF,2021-10-28 21:10:08,4.9333,-52.3333,84.24,77,0,1.01
385,Rio Grande,BR,2021-10-28 21:06:04,-32.035,-52.0986,77.11,78,0,14.34
386,Aden,YE,2021-10-28 21:10:09,12.7794,45.0367,84.78,48,5,2.95
387,Saint George,US,2021-10-28 21:08:45,37.1041,-113.5841,77.47,32,1,1.01
388,Marawi,PH,2021-10-28 21:07:05,7.9986,124.2928,65.64,94,23,2.01
389,Northam,GB,2021-10-28 21:10:10,51.0333,-4.2167,59.41,94,100,4.54
390,Lazaro Cardenas,MX,2021-10-28 21:08:00,17.9583,-102.2,84.24,69,4,6.15
391,Gumla,IN,2021-10-28 21:06:17,23.05,84.55,62.33,80,1,4.5
392,Iralaya,HN,2021-10-28 21:10:11,15.0,-83.2333,87.89,73,35,8.23
393,Kroya,ID,2021-10-28 21:10:11,-7.6331,109.2461,78.03,88,99,1.79
394,Punta Alta,AR,2021-10-28 21:10:12,-38.8759,-62.0736,93.31,16,100,19.64
395,Mossendjo,CG,2021-10-28 21:10:12,-2.9506,12.7261,70.57,94,1,2.06
396,Sumbe,AO,2021-10-28 21:10:12,-11.2061,13.8437,75.04,82,99,9.51
397,Kiama,AU,2021-10-28 21:10:13,-34.6833,150.8667,78.28,47,90,7.0
398,Coihaique,CL,2021-10-28 21:10:13,-45.5752,-72.0662,62.55,42,75,11.5
399,Grindavik,IS,2021-10-28 21:10:14,63.8424,-22.4338,41.47,87,90,19.57
400,Tortoli,IT,2021-10-28 21:10:14,39.9256,9.6572,59.72,91,100,3.91
401,Zhigansk,RU,2021-10-28 21:10:15,66.7697,123.3711,15.85,92,100,12.03
402,Moyale,KE,2021-10-28 21:10:15,3.5167,39.0584,74.86,46,88,5.55
403,Marsh Harbour,BS,2021-10-28 21:05:33,26.5412,-77.0636,83.07,72,83,14.65
404,Zykovo,RU,2021-10-28 21:10:16,55.9519,93.1461,16.54,59,45,4.5
405,Berezna,UA,2021-10-28 21:10:16,51.5716,31.7846,45.18,94,18,5.79
406,Stromness,GB,2021-10-28 21:10:16,58.965,-3.296,50.25,83,100,7.52
407,Jijiga,ET,2021-10-28 21:10:17,9.35,42.8,60.57,32,0,8.88
408,Buta,CD,2021-10-28 21:10:17,2.7858,24.73,70.16,97,37,1.88
409,Bustamante,MX,2021-10-28 21:10:18,26.5333,-100.5,79.68,13,0,8.48
410,Laguna,US,2021-10-28 21:10:18,38.421,-121.4238,78.12,68,1,1.99
411,Norman Wells,CA,2021-10-28 21:10:19,65.282,-126.8329,23.04,86,90,6.91
412,Sao Miguel Do Tapuio,BR,2021-10-28 21:10:19,-5.5036,-41.3233,93.0,22,72,4.43
413,Cocachacra,PE,2021-10-28 21:10:20,-17.0883,-71.7575,69.28,71,36,6.2
414,Daru,PG,2021-10-28 21:10:20,-9.0763,143.2092,80.38,82,100,10.4
415,Boyabat,TR,2021-10-28 21:10:21,41.4689,34.7667,49.66,87,62,0.09
416,Verkhoyansk,RU,2021-10-28 21:10:21,67.5447,133.385,8.83,92,100,2.8
417,Morros,BR,2021-10-28 21:10:21,-9.4467,-46.3003,88.36,28,20,3.49
418,Lovrenc Na Pohorju,SI,2021-10-28 21:10:22,46.5406,15.3931,43.11,86,12,1.72
419,Eyl,SO,2021-10-28 21:10:22,7.9803,49.8164,76.51,70,47,9.75
420,Cheremukhovo,RU,2021-10-28 21:10:23,60.3484,59.9851,21.6,64,55,14.09
421,Caparrapi,CO,2021-10-28 21:10:23,5.3464,-74.4915,80.35,61,54,2.68
422,Nizhnevartovsk,RU,2021-10-28 21:10:08,60.9344,76.5531,30.22,100,90,11.18
423,Quatre Cocos,MU,2021-10-28 21:09:11,-20.2078,57.7625,75.09,76,5,9.17
424,Agadez,NE,2021-10-28 21:10:24,19.75,10.25,81.07,14,86,6.62
425,Rocha,UY,2021-10-28 21:10:25,-34.4833,-54.3333,72.28,71,0,10.6
426,Muriae,BR,2021-10-28 21:10:25,-21.1306,-42.3664,73.92,82,87,10.85
427,Derzhavinsk,KZ,2021-10-28 21:10:26,51.1,66.3167,34.48,46,98,16.15
428,Emba,KZ,2021-10-28 21:10:26,48.8264,58.1442,33.55,52,92,8.19
429,Matay,EG,2021-10-28 21:10:27,28.419,30.7792,78.28,33,99,6.89
430,Hamilton,US,2021-10-28 21:10:27,39.1834,-84.5333,56.12,96,90,1.01
431,Sao Paulo De Olivenca,BR,2021-10-28 21:10:27,-3.3783,-68.8725,74.34,97,100,0.6
432,Vabalninkas,LT,2021-10-28 21:10:28,55.9667,24.75,49.5,94,100,9.62
433,Veinticinco De Mayo,AR,2021-10-28 21:09:06,-35.4323,-60.1727,92.05,30,73,4.0
434,Thinadhoo,MV,2021-10-28 21:10:29,0.5333,72.9333,82.65,74,100,12.91
435,Kushiro,JP,2021-10-28 21:10:29,42.975,144.3747,47.88,78,55,17.36
436,Prainha,BR,2021-10-28 21:10:29,-1.8,-53.48,84.33,61,51,2.17
437,College,US,2021-10-28 21:09:35,64.8569,-147.8028,24.75,91,90,4.61
438,Gorontalo,ID,2021-10-28 21:10:30,0.5412,123.0595,75.0,95,49,3.02
439,Oranjemund,NA,2021-10-28 21:10:30,-28.55,16.4333,59.79,82,0,5.93
440,Vung Tau,VN,2021-10-28 21:09:53,10.346,107.0843,80.51,81,70,13.47
441,Erdenet,MN,2021-10-28 21:10:31,49.0333,104.0833,30.15,96,100,3.29
442,Humaita,BR,2021-10-28 21:10:31,-7.5061,-63.0208,80.71,75,100,0.78
443,Bogatyr,RU,2021-10-28 21:10:32,53.4298,49.9455,39.69,81,40,8.95
444,Nouadhibou,MR,2021-10-28 21:10:32,20.931,-17.0347,68.9,74,6,16.24
445,Painesville,US,2021-10-28 21:10:24,41.7245,-81.2457,63.55,76,1,7.0
446,Newry,GB,2021-10-28 21:10:33,54.1784,-6.3374,53.55,95,100,4.27
447,Abbeyfeale,IE,2021-10-28 21:10:33,52.3814,-9.3025,51.53,91,100,3.27
448,Le Moule,GP,2021-10-28 21:10:34,16.3332,-61.3473,82.44,100,89,1.99
449,San Patricio,US,2021-10-28 21:10:34,28.017,-97.5169,86.02,16,0,19.04
450,Kitimat,CA,2021-10-28 21:10:34,54.0524,-128.6534,45.91,35,100,0.51
451,Stornoway,GB,2021-10-28 21:10:35,58.2093,-6.3865,52.93,87,8,6.91
452,Walvis Bay,NA,2021-10-28 21:10:35,-22.9575,14.5053,61.09,76,79,11.48
453,Fairbanks,US,2021-10-28 21:10:36,64.8378,-147.7164,24.76,91,75,0.0
454,Hobyo,SO,2021-10-28 21:10:36,5.3505,48.5268,79.77,77,4,6.98
455,Zalantun,CN,2021-10-28 21:10:37,48.0,122.7167,37.49,61,7,2.26
456,Srednekolymsk,RU,2021-10-28 21:10:37,67.45,153.6833,-7.13,98,83,1.25
457,Lorengau,PG,2021-10-28 21:10:37,-2.0226,147.2712,82.56,76,98,5.95
458,Salinopolis,BR,2021-10-28 21:10:38,-0.6136,-47.3561,78.75,84,49,6.87
459,Yar-Sale,RU,2021-10-28 21:10:38,66.8333,70.8333,22.55,96,100,13.44
460,Miri,MY,2021-10-28 21:09:39,4.4148,114.0089,75.94,94,100,4.88
461,Lamu,KE,2021-10-28 21:10:39,-2.2717,40.902,77.22,83,3,12.88
462,Saint-Maximin-La-Sainte-Baume,FR,2021-10-28 21:10:39,43.4521,5.8622,59.47,82,85,4.72
463,Pacific Grove,US,2021-10-28 21:06:15,36.6177,-121.9166,84.58,50,1,8.05
464,Taldan,RU,2021-10-28 21:10:40,53.6667,124.8,28.94,89,93,3.49
465,Dombarovskiy,RU,2021-10-28 21:10:40,50.7587,59.5386,35.04,77,100,12.55
466,Mamallapuram,IN,2021-10-28 21:10:41,12.6264,80.1722,77.05,83,100,8.01
467,Pucallpa,PE,2021-10-28 21:10:41,-8.3791,-74.5539,86.04,62,75,4.61
468,Milkovo,RU,2021-10-28 21:10:42,54.7167,158.6167,27.1,92,31,1.12
469,Churapcha,RU,2021-10-28 21:10:42,62.0025,132.4325,13.55,94,15,8.21
470,Dzaoudzi,YT,2021-10-28 21:06:16,-12.7887,45.2699,78.69,78,0,13.8
471,Krasnodon,UA,2021-10-28 21:10:43,48.2923,39.7373,47.95,67,100,8.75
472,Arrifes,PT,2021-10-28 21:10:44,37.7667,-25.7,66.45,88,20,10.36
473,Cidreira,BR,2021-10-28 21:10:44,-30.1811,-50.2056,69.24,81,0,16.6
474,Kumluca,TR,2021-10-28 21:10:45,36.3703,30.2869,67.46,60,10,6.44
475,Shostka,UA,2021-10-28 21:10:45,51.863,33.4698,43.47,95,11,6.04
476,Hellin,ES,2021-10-28 21:10:45,38.5106,-1.701,57.15,74,85,4.5
477,Teya,RU,2021-10-28 21:10:46,60.3778,92.6267,26.19,85,100,8.19
478,Normandin,CA,2021-10-28 21:10:46,48.8333,-72.5321,45.52,61,0,1.61
479,Sarmizegetusa,RO,2021-10-28 21:10:47,45.5167,22.7833,44.89,51,48,2.98
480,Homagama,LK,2021-10-28 21:10:47,6.844,80.0024,74.68,95,99,2.01
481,East Highland Park,US,2021-10-28 21:10:48,37.581,-77.4069,63.99,75,90,8.01
482,Camacha,PT,2021-10-28 21:07:29,33.0833,-16.3333,67.42,73,20,9.22
483,Codrington,AU,2021-10-28 21:10:48,-38.2667,141.9667,48.43,79,100,26.13
484,Kindu,CD,2021-10-28 21:10:49,-2.95,25.95,69.94,99,100,1.21
485,Champerico,GT,2021-10-28 21:10:49,14.3,-91.9167,86.34,75,15,8.32
486,Nampula,MZ,2021-10-28 21:10:49,-15.1165,39.2666,67.69,78,24,10.29
487,Puquio,PE,2021-10-28 21:10:50,-14.7,-74.1333,60.93,55,61,12.03
488,La Ronge,CA,2021-10-28 21:10:50,55.1001,-105.2842,46.94,52,9,11.03
489,Camabatela,AO,2021-10-28 21:10:51,-8.1881,15.375,63.64,97,65,3.2
490,Xining,CN,2021-10-28 21:10:51,36.6167,101.7667,36.48,77,35,0.74
491,Lokot,RU,2021-10-28 21:10:51,52.565,34.5776,41.11,93,21,5.14
492,Berezovyy,RU,2021-10-28 21:10:52,51.6667,135.7,31.5,82,17,3.47
493,Rameswaram,IN,2021-10-28 21:10:52,9.2833,79.3,81.73,77,100,17.45
494,Camapua,BR,2021-10-28 21:10:53,-19.5314,-54.0439,75.36,86,100,8.16
495,Kapuskasing,CA,2021-10-28 21:05:56,49.4169,-82.4331,48.22,73,100,7.05
496,Yarmouth,US,2021-10-28 21:10:53,41.7057,-70.2286,52.14,79,90,20.0
497,Revda,RU,2021-10-28 21:10:54,56.801,59.9303,36.41,95,100,15.05
498,Mayumba,GA,2021-10-28 21:10:54,-3.432,10.6554,76.84,87,58,6.51
499,Jimeta,NG,2021-10-28 21:10:55,9.2833,12.4667,81.59,44,1,3.58
500,Gazli,UZ,2021-10-28 21:10:55,40.1333,63.45,42.94,70,5,2.33
501,Garchitorena,PH,2021-10-28 21:10:55,13.8804,123.6946,79.03,83,74,13.89
502,Yagodnoye,RU,2021-10-28 21:10:56,62.55,149.6667,-1.28,97,55,4.92
503,Lodja,CD,2021-10-28 21:08:56,-3.4833,23.4333,68.23,99,100,2.91
504,Chulman,RU,2021-10-28 21:10:56,56.8479,124.9104,18.61,83,100,3.29
505,Asau,RO,2021-10-28 21:10:57,46.4333,26.4,47.75,74,12,2.3
506,Kokstad,ZA,2021-10-28 21:10:57,-30.5472,29.4241,57.7,95,86,4.03
507,Anadyr,RU,2021-10-28 21:10:58,64.75,177.4833,-3.5,84,0,11.18
508,Vila Do Maio,CV,2021-10-28 21:10:58,15.1333,-23.2167,75.99,80,100,19.24
509,Kununurra,AU,2021-10-28 21:10:59,-15.7667,128.7333,78.78,83,100,4.61
510,Mayenne,FR,2021-10-28 21:10:59,48.3333,-0.6667,53.04,80,100,12.28
511,San Policarpo,PH,2021-10-28 21:10:59,12.1791,125.5072,79.2,83,96,5.53
512,Poum,NC,2021-10-28 21:07:11,-20.2333,164.0167,75.97,78,3,10.51
513,Waipawa,NZ,2021-10-28 21:11:00,-41.4122,175.5153,58.46,71,37,4.63
514,Bandar,ID,2021-10-28 21:11:00,2.05,99.75,73.33,96,99,2.13
515,Leh,IN,2021-10-28 21:11:01,34.1667,77.5833,25.29,56,0,1.68
516,Jaguaribe,BR,2021-10-28 21:11:02,-5.8906,-38.6219,92.32,21,41,6.31
517,Mogadishu,SO,2021-10-28 21:06:51,2.0371,45.3438,79.43,74,83,9.15
518,Kamakwie,SL,2021-10-28 21:11:02,9.5,-12.2333,75.02,93,99,2.51
519,Rawah,IQ,2021-10-28 21:11:03,34.4816,41.9093,68.65,39,100,1.63
520,Beitbridge,ZW,2021-10-28 21:11:03,-22.2167,30.0,67.96,64,22,6.6
521,Tazmalt,DZ,2021-10-28 21:11:04,36.3868,4.3989,62.67,73,63,2.06
522,Palmerston,AU,2021-10-28 21:11:04,-12.486,130.9833,84.18,81,40,3.44
523,Popondetta,PG,2021-10-28 21:11:05,-8.7537,148.2534,76.96,85,85,2.06
524,Saint-Junien,FR,2021-10-28 21:11:05,45.8833,0.9,57.78,69,1,9.64
525,Seoul,KR,2021-10-28 21:08:56,37.5683,126.9778,47.71,57,100,3.47
526,Manokwari,ID,2021-10-28 21:11:06,-0.8667,134.0833,77.5,82,75,2.93
527,Naryan-Mar,RU,2021-10-28 21:11:07,67.6713,53.087,19.02,80,22,10.74
528,Dunedin,NZ,2021-10-28 21:08:33,-45.8742,170.5036,58.8,90,73,17.0
529,Tilichiki,RU,2021-10-28 21:11:07,60.4667,166.1,-0.78,89,24,6.44
530,Tigil,RU,2021-10-28 21:08:05,57.8,158.6667,31.28,97,100,5.57
531,Tucumcari,US,2021-10-28 21:11:08,35.1717,-103.725,64.94,19,1,5.75
532,Urumqi,CN,2021-10-28 21:11:08,43.801,87.6005,43.75,46,0,4.47
533,Romilly-Sur-Seine,FR,2021-10-28 21:11:09,48.5108,3.7263,55.18,74,5,9.35
534,Yongan,CN,2021-10-28 21:11:09,39.6957,113.6871,42.6,72,14,2.8
535,Coralville,US,2021-10-28 21:09:09,41.6764,-91.5805,50.52,91,90,11.5
536,Mahibadhoo,MV,2021-10-28 21:11:10,3.7833,72.9667,81.88,75,24,10.02
537,Ridgecrest,US,2021-10-28 21:08:35,35.6225,-117.6709,83.64,23,1,1.99
538,Vigrestad,NO,2021-10-28 21:11:11,58.5667,5.7,54.59,89,100,22.77
539,Salamanca,ES,2021-10-28 21:11:11,40.8333,-6.0,57.99,52,100,10.22
540,Wamba,NG,2021-10-28 21:11:11,8.9333,8.6,75.45,84,87,1.72
541,Adrar,MR,2021-10-28 21:06:47,20.5022,-10.0711,79.21,38,100,10.63
542,Iranshahr,IR,2021-10-28 21:07:18,27.2025,60.6848,75.69,33,25,6.51
543,Cabinda,AO,2021-10-28 21:06:46,-5.55,12.2,76.59,82,30,8.43
544,Saint-Marc-Des-Carrieres,CA,2021-10-28 21:11:12,46.6834,-72.0491,47.53,70,0,8.99
545,Cabedelo,BR,2021-10-28 21:09:24,-6.9811,-34.8339,81.27,71,85,15.3
546,Inverell,AU,2021-10-28 21:11:13,-29.7833,151.1167,69.67,97,100,5.01
547,Biak,ID,2021-10-28 21:11:13,-0.9131,122.8766,76.21,82,52,1.07
548,Pakxe,LA,2021-10-28 21:11:14,15.1167,105.7833,72.27,97,52,1.74
549,Altamont,US,2021-10-28 21:11:14,42.2068,-121.7372,64.78,57,1,1.99
550,Phan Thiet,VN,2021-10-28 21:11:15,10.9333,108.1,75.6,89,84,4.54
551,Plouzane,FR,2021-10-28 21:11:15,48.3833,-4.6167,60.89,88,90,21.85
552,Inongo,CD,2021-10-28 21:11:16,-1.95,18.2667,72.59,90,100,2.37
553,Shubarkuduk,KZ,2021-10-28 21:11:16,49.1447,56.4872,33.85,58,74,8.05
554,Sechura,PE,2021-10-28 21:11:17,-5.5569,-80.8222,76.14,57,42,16.82
555,Kijang,KR,2021-10-28 21:11:17,35.2442,129.2139,59.72,59,40,16.02
556,Anaco,VE,2021-10-28 21:11:17,9.4389,-64.4728,77.22,84,99,2.93
557,Nhulunbuy,AU,2021-10-28 21:07:14,-12.2333,136.7667,79.41,78,75,3.44
558,Tandlianwala,PK,2021-10-28 21:11:18,31.0333,73.1333,68.54,31,0,3.94
